times_utc,ghi_W/m2,eth_W/m2
2022-06-15 00:00:00,0.0,0.0
2022-06-15 00:01:00,0.0,0.0
2022-06-15 00:02:00,0.0,0.0
2022-06-15 00:03:00,0.0,0.0
2022-06-15 00:04:00,0.0,0.0
2022-06-15 00:05:00,0.0,0.0
2022-06-15 00:06:00,0.0,0.0
2022-06-15 00:07:00,0.0,0.0
2022-06-15 00:08:00,0.0,0.0
2022-06-15 00:09:00,0.0,0.0
2022-06-15 00:10:00,0.0,0.0
2022-06-15 00:11:00,0.0,0.0
2022-06-15 00:12:00,0.0,0.0
2022-06-15 00:13:00,0.0,0.0
2022-06-15 00:14:00,0.0,0.0
2022-06-15 00:15:00,0.0,0.0
2022-06-15 00:16:00,0.0,0.0
2022-06-15 00:17:00,0.0,0.0
2022-06-15 00:18:00,0.0,0.0
2022-06-15 00:19:00,0.0,0.0
2022-06-15 00:20:00,0.0,0.0
2022-06-15 00:21:00,0.0,0.0
2022-06-15 00:22:00,0.0,0.0
2022-06-15 00:23:00,0.0,0.0
2022-06-15 00:24:00,0.0,0.0
2022-06-15 00:25:00,0.0,0.0
2022-06-15 00:26:00,0.0,0.0
2022-06-15 00:27:00,0.0,0.0
2022-06-15 00:28:00,0.0,0.0
2022-06-15 00:29:00,0.0,0.0
2022-06-15 00:30:00,0.0,0.0
2022-06-15 00:31:00,0.0,0.0
2022-06-15 00:32:00,0.0,0.0
2022-06-15 00:33:00,0.0,0.0
2022-06-15 00:34:00,0.0,0.0
2022-06-15 00:35:00,0.0,0.0
2022-06-15 00:36:00,0.0,0.0
2022-06-15 00:37:00,0.0,0.0
2022-06-15 00:38:00,0.0,0.0
2022-06-15 00:39:00,0.0,0.0
2022-06-15 00:40:00,0.0,0.0
2022-06-15 00:41:00,0.0,0.0
2022-06-15 00:42:00,0.0,0.0
2022-06-15 00:43:00,0.0,0.0
2022-06-15 00:44:00,0.0,0.0
2022-06-15 00:45:00,0.0,0.0
2022-06-15 00:46:00,0.0,0.0
2022-06-15 00:47:00,0.0,0.0
2022-06-15 00:48:00,0.0,0.0
2022-06-15 00:49:00,0.0,0.0
2022-06-15 00:50:00,0.0,0.0
2022-06-15 00:51:00,0.0,0.0
2022-06-15 00:52:00,0.0,0.0
2022-06-15 00:53:00,0.0,0.0
2022-06-15 00:54:00,0.0,0.0
2022-06-15 00:55:00,0.0,0.0
2022-06-15 00:56:00,0.0,0.0
2022-06-15 00:57:00,0.0,0.0
2022-06-15 00:58:00,0.0,0.0
2022-06-15 00:59:00,0.0,0.0
2022-06-15 01:00:00,0.0,0.0
2022-06-15 01:01:00,0.0,0.0
2022-06-15 01:02:00,0.0,0.0
2022-06-15 01:03:00,0.0,0.0
2022-06-15 01:04:00,0.0,0.0
2022-06-15 01:05:00,0.0,0.0
2022-06-15 01:06:00,0.0,0.0
2022-06-15 01:07:00,0.0,0.0
2022-06-15 01:08:00,0.0,0.0
2022-06-15 01:09:00,0.0,0.0
2022-06-15 01:10:00,0.0,0.0
2022-06-15 01:11:00,0.0,0.0
2022-06-15 01:12:00,0.0,0.0
2022-06-15 01:13:00,0.0,0.0
2022-06-15 01:14:00,0.0,0.0
2022-06-15 01:15:00,0.0,0.0
2022-06-15 01:16:00,0.0,0.0
2022-06-15 01:17:00,0.0,0.0
2022-06-15 01:18:00,0.0,0.0
2022-06-15 01:19:00,0.0,0.0
2022-06-15 01:20:00,0.0,0.0
2022-06-15 01:21:00,0.0,0.0
2022-06-15 01:22:00,0.0,0.0
2022-06-15 01:23:00,0.0,0.0
2022-06-15 01:24:00,0.0,0.0
2022-06-15 01:25:00,0.0,0.0
2022-06-15 01:26:00,0.0,0.0
2022-06-15 01:27:00,0.0,0.0
2022-06-15 01:28:00,0.0,0.0
2022-06-15 01:29:00,0.0,0.0
2022-06-15 01:30:00,0.0,0.0
2022-06-15 01:31:00,0.0,0.0
2022-06-15 01:32:00,0.0,0.0
2022-06-15 01:33:00,0.0,0.0
2022-06-15 01:34:00,0.0,0.0
2022-06-15 01:35:00,0.0,0.0
2022-06-15 01:36:00,0.0,0.0
2022-06-15 01:37:00,0.0,0.0
2022-06-15 01:38:00,0.0,0.0
2022-06-15 01:39:00,0.0,0.0
2022-06-15 01:40:00,0.0,0.0
2022-06-15 01:41:00,0.0,0.0
2022-06-15 01:42:00,0.0,0.0
2022-06-15 01:43:00,0.0,0.0
2022-06-15 01:44:00,0.0,0.0
2022-06-15 01:45:00,0.0,0.0
2022-06-15 01:46:00,0.0,0.0
2022-06-15 01:47:00,0.0,0.0
2022-06-15 01:48:00,0.0,0.0
2022-06-15 01:49:00,0.0,0.0
2022-06-15 01:50:00,0.0,0.0
2022-06-15 01:51:00,0.0,0.0
2022-06-15 01:52:00,0.0,0.0
2022-06-15 01:53:00,0.0,0.0
2022-06-15 01:54:00,0.0,0.0
2022-06-15 01:55:00,0.0,0.0
2022-06-15 01:56:00,0.0,0.0
2022-06-15 01:57:00,0.0,0.0
2022-06-15 01:58:00,0.0,0.0
2022-06-15 01:59:00,0.0,0.0
2022-06-15 02:00:00,0.0,0.0
2022-06-15 02:01:00,0.0,0.0
2022-06-15 02:02:00,0.0,0.0
2022-06-15 02:03:00,0.0,0.0
2022-06-15 02:04:00,0.0,0.0
2022-06-15 02:05:00,0.0,0.0
2022-06-15 02:06:00,0.0,0.0
2022-06-15 02:07:00,0.0,0.0
2022-06-15 02:08:00,0.0,0.0
2022-06-15 02:09:00,0.0,0.0
2022-06-15 02:10:00,0.0,0.0
2022-06-15 02:11:00,0.0,0.0
2022-06-15 02:12:00,0.0,0.0
2022-06-15 02:13:00,0.0,0.0
2022-06-15 02:14:00,0.0,0.0
2022-06-15 02:15:00,0.0,0.0
2022-06-15 02:16:00,0.0,0.0
2022-06-15 02:17:00,0.0,0.0
2022-06-15 02:18:00,0.0,0.0
2022-06-15 02:19:00,0.0,0.0
2022-06-15 02:20:00,0.0,0.0
2022-06-15 02:21:00,0.0,0.0
2022-06-15 02:22:00,0.0,0.0
2022-06-15 02:23:00,0.0,0.0
2022-06-15 02:24:00,0.0,0.0
2022-06-15 02:25:00,0.0,0.0
2022-06-15 02:26:00,0.0,0.0
2022-06-15 02:27:00,0.0,0.0
2022-06-15 02:28:00,0.0,0.0
2022-06-15 02:29:00,0.0,0.0
2022-06-15 02:30:00,0.0,0.0
2022-06-15 02:31:00,0.0,0.0
2022-06-15 02:32:00,0.0,0.0
2022-06-15 02:33:00,0.0,0.0
2022-06-15 02:34:00,0.0,0.0
2022-06-15 02:35:00,0.0,0.0
2022-06-15 02:36:00,0.0,0.0
2022-06-15 02:37:00,0.0,0.0
2022-06-15 02:38:00,0.0,0.0
2022-06-15 02:39:00,0.0,0.0
2022-06-15 02:40:00,0.0,0.0
2022-06-15 02:41:00,0.0,0.0
2022-06-15 02:42:00,0.0,0.0
2022-06-15 02:43:00,0.0,0.0
2022-06-15 02:44:00,0.0,0.0
2022-06-15 02:45:00,0.0,0.0
2022-06-15 02:46:00,0.0,0.0
2022-06-15 02:47:00,0.0,0.0
2022-06-15 02:48:00,0.0,0.0
2022-06-15 02:49:00,0.0,0.0
2022-06-15 02:50:00,0.0,0.0
2022-06-15 02:51:00,0.0,0.0
2022-06-15 02:52:00,0.0,0.0
2022-06-15 02:53:00,0.0,0.0
2022-06-15 02:54:00,0.0,0.0
2022-06-15 02:55:00,0.0,0.0
2022-06-15 02:56:00,0.0,0.0
2022-06-15 02:57:00,0.0,0.0
2022-06-15 02:58:00,0.0,0.0
2022-06-15 02:59:00,0.0,0.0
2022-06-15 03:00:00,0.0,0.0
2022-06-15 03:01:00,0.0,0.0
2022-06-15 03:02:00,0.0,0.0
2022-06-15 03:03:00,0.0,0.0
2022-06-15 03:04:00,0.0,0.0
2022-06-15 03:05:00,0.0,0.0
2022-06-15 03:06:00,0.0,0.0
2022-06-15 03:07:00,0.0,0.0
2022-06-15 03:08:00,0.0,0.0
2022-06-15 03:09:00,0.0,0.0
2022-06-15 03:10:00,0.0,0.0
2022-06-15 03:11:00,0.0,0.0
2022-06-15 03:12:00,0.0,0.0
2022-06-15 03:13:00,0.0,0.0
2022-06-15 03:14:00,0.0,0.0
2022-06-15 03:15:00,0.0,0.0
2022-06-15 03:16:00,0.0,0.0
2022-06-15 03:17:00,0.0,0.0
2022-06-15 03:18:00,0.0,0.0
2022-06-15 03:19:00,0.0,0.0
2022-06-15 03:20:00,0.0,0.0
2022-06-15 03:21:00,0.0,0.0
2022-06-15 03:22:00,0.0,0.0
2022-06-15 03:23:00,0.0,0.0
2022-06-15 03:24:00,0.0,0.0
2022-06-15 03:25:00,0.0,0.0
2022-06-15 03:26:00,0.0,0.0
2022-06-15 03:27:00,0.0,0.0
2022-06-15 03:28:00,0.0,0.0
2022-06-15 03:29:00,0.0,0.0
2022-06-15 03:30:00,0.0,0.0
2022-06-15 03:31:00,0.0,0.0
2022-06-15 03:32:00,0.0,0.0
2022-06-15 03:33:00,0.0,0.0
2022-06-15 03:34:00,0.0,0.0
2022-06-15 03:35:00,0.0,0.0
2022-06-15 03:36:00,0.0,0.0
2022-06-15 03:37:00,0.0,0.0
2022-06-15 03:38:00,0.0,0.0
2022-06-15 03:39:00,0.0,0.0
2022-06-15 03:40:00,0.0,0.0
2022-06-15 03:41:00,0.0,0.0
2022-06-15 03:42:00,0.0,0.0
2022-06-15 03:43:00,0.0,0.0
2022-06-15 03:44:00,0.0,0.0
2022-06-15 03:45:00,0.0,0.0
2022-06-15 03:46:00,0.0,0.0
2022-06-15 03:47:00,0.0,0.0
2022-06-15 03:48:00,0.0,0.0
2022-06-15 03:49:00,0.0,0.0
2022-06-15 03:50:00,0.0,0.0
2022-06-15 03:51:00,0.0,0.0
2022-06-15 03:52:00,0.0,0.0
2022-06-15 03:53:00,0.0,0.0
2022-06-15 03:54:00,0.0,0.0
2022-06-15 03:55:00,0.0,0.0
2022-06-15 03:56:00,0.0,0.0
2022-06-15 03:57:00,0.0,0.0
2022-06-15 03:58:00,0.0,0.0
2022-06-15 03:59:00,0.0,0.0
2022-06-15 04:00:00,0.0,0.0
2022-06-15 04:01:00,0.0,0.0
2022-06-15 04:02:00,0.0,0.0
2022-06-15 04:03:00,0.0,0.0
2022-06-15 04:04:00,0.0,0.0
2022-06-15 04:05:00,0.0,0.0
2022-06-15 04:06:00,0.0,0.0
2022-06-15 04:07:00,0.0,0.0
2022-06-15 04:08:00,0.0,0.0
2022-06-15 04:09:00,0.0,0.0
2022-06-15 04:10:00,0.0,0.0
2022-06-15 04:11:00,0.0,0.0
2022-06-15 04:12:00,0.0,0.0
2022-06-15 04:13:00,0.0,0.0
2022-06-15 04:14:00,0.0,0.0
2022-06-15 04:15:00,0.0,0.0
2022-06-15 04:16:00,0.0,0.0
2022-06-15 04:17:00,0.0,0.0
2022-06-15 04:18:00,0.0,0.0
2022-06-15 04:19:00,0.0,0.0
2022-06-15 04:20:00,0.0,0.0
2022-06-15 04:21:00,0.0,0.0
2022-06-15 04:22:00,0.0,0.0
2022-06-15 04:23:00,0.0,0.0
2022-06-15 04:24:00,0.0,0.0
2022-06-15 04:25:00,0.0,0.0
2022-06-15 04:26:00,0.0,0.0
2022-06-15 04:27:00,0.0,0.0
2022-06-15 04:28:00,0.0,0.0
2022-06-15 04:29:00,0.0,0.0
2022-06-15 04:30:00,0.0,0.0
2022-06-15 04:31:00,0.0,0.0
2022-06-15 04:32:00,0.0,0.0
2022-06-15 04:33:00,0.0,0.0
2022-06-15 04:34:00,0.0,0.0
2022-06-15 04:35:00,0.0,0.0
2022-06-15 04:36:00,0.0,0.0
2022-06-15 04:37:00,0.0,0.0
2022-06-15 04:38:00,0.0,0.0
2022-06-15 04:39:00,0.0,0.0
2022-06-15 04:40:00,0.0,0.0
2022-06-15 04:41:00,0.0,0.0
2022-06-15 04:42:00,0.0,0.0
2022-06-15 04:43:00,0.0,0.0
2022-06-15 04:44:00,0.0,0.0
2022-06-15 04:45:00,0.0,0.0
2022-06-15 04:46:00,0.0,0.0
2022-06-15 04:47:00,0.0,0.0
2022-06-15 04:48:00,0.0,0.0
2022-06-15 04:49:00,0.0,0.0
2022-06-15 04:50:00,0.0,0.0
2022-06-15 04:51:00,0.0,0.0
2022-06-15 04:52:00,0.0,0.0
2022-06-15 04:53:00,0.0,0.0
2022-06-15 04:54:00,0.0,0.0
2022-06-15 04:55:00,0.0,0.0
2022-06-15 04:56:00,0.0,0.0
2022-06-15 04:57:00,0.0,0.0
2022-06-15 04:58:00,0.5223859518202819,3.0094842633907817
2022-06-15 04:59:00,0.5989526959585701,6.974995390455988
2022-06-15 05:00:00,0.9269939029525947,10.946417955509412
2022-06-15 05:01:00,1.3963161439029217,14.923676377763798
2022-06-15 05:02:00,2.0346687824922998,18.906694965617582
2022-06-15 05:03:00,2.8248862653128874,22.89539791792372
2022-06-15 05:04:00,3.6892582563005285,26.889709325188075
2022-06-15 05:05:00,4.6147923664970625,30.889553171169794
2022-06-15 05:06:00,5.60838972863726,34.89485333443886
2022-06-15 05:07:00,6.710903942048628,38.905533589611835
2022-06-15 05:08:00,7.869702557108262,42.921517609031646
2022-06-15 05:09:00,9.08202947832993,46.9427289639975
2022-06-15 05:10:00,10.345839151773694,50.96909112618261
2022-06-15 05:11:00,11.659551567369412,55.00052746966775
2022-06-15 05:12:00,13.02188882202257,59.03696127149407
2022-06-15 05:13:00,14.431766506794542,63.07831571383487
2022-06-15 05:14:00,15.888221996899764,67.12451388506342
2022-06-15 05:15:00,17.39036758119555,71.17547878148221
2022-06-15 05:16:00,18.937360282433453,75.23113330862218
2022-06-15 05:17:00,20.52838285241413,79.29140028280214
2022-06-15 05:18:00,22.162632203383932,83.35620243234614
2022-06-15 05:19:00,23.839312742652552,87.42546239956728
2022-06-15 05:20:00,25.55763289536582,91.499102741699
2022-06-15 05:21:00,27.31680365972015,95.57704593258313
2022-06-15 05:22:00,29.11603841831948,99.6592143644458
2022-06-15 05:23:00,30.954553488592044,103.74553034888567
2022-06-15 05:24:00,32.83156907272563,107.83591611847163
2022-06-15 05:25:00,34.74631038678768,111.93029382851934
2022-06-15 05:26:00,36.69800882949197,116.02858555812217
2022-06-15 05:27:00,38.68590310679807,120.1307133121921
2022-06-15 05:28:00,40.70924026289715,124.23659902225846
2022-06-15 05:29:00,42.76727659421941,128.34616454860773
2022-06-15 05:30:00,44.859278436009475,132.45933168133092
2022-06-15 05:31:00,46.98452282260774,136.57602214201302
2022-06-15 05:32:00,49.142298026987376,140.69615758509602
2022-06-15 05:33:00,51.33190398916916,144.81965959977128
2022-06-15 05:34:00,53.55265264339598,148.94644971079896
2022-06-15 05:35:00,55.80386815627685,153.07644938040914
2022-06-15 05:36:00,58.08488708607686,157.2095800098419
2022-06-15 05:37:00,60.3950584734615,161.34576294063532
2022-06-15 05:38:00,62.73374387350903,165.48491945630525
2022-06-15 05:39:00,65.10031733718628,169.62697078376834
2022-06-15 05:40:00,67.4941653500325,173.77183809472862
2022-06-15 05:41:00,69.91468673507244,177.91944250750396
2022-06-15 05:42:00,72.36129252517723,182.069705088094
2022-06-15 05:43:00,74.83340581085523,186.22254685192593
2022-06-15 05:44:00,77.33046156740923,190.37788876534125
2022-06-15 05:45:00,79.85190646559886,194.5356517473271
2022-06-15 05:46:00,82.39719866862791,198.69575667057046
2022-06-15 05:47:00,84.96580761901808,202.8581243631174
2022-06-15 05:48:00,87.5572138174509,207.0226756099376
2022-06-15 05:49:00,90.17090859583861,211.18933115469954
2022-06-15 05:50:00,92.80709317927389,215.35801170066802
2022-06-15 05:51:00,95.46488096560374,219.5286379128503
2022-06-15 05:52:00,98.14352893908998,223.70113041889596
2022-06-15 05:53:00,100.84256887168794,227.87540981134856
2022-06-15 05:54:00,103.56154219977071,232.05139664831
2022-06-15 05:55:00,106.29999979158508,236.22901145545265
2022-06-15 05:56:00,109.05750171669337,240.40817472791846
2022-06-15 05:57:00,111.83361701716629,244.58880693085118
2022-06-15 05:58:00,114.627923482867,248.77082850156722
2022-06-15 05:59:00,117.44000742969794,252.95415985098336
2022-06-15 06:00:00,120.2694634815548,257.13872136502437
2022-06-15 06:01:00,123.11589435638834,261.32443340624576
2022-06-15 06:02:00,125.97891065626095,265.5112163152179
2022-06-15 06:03:00,128.85813066195198,269.69899041227893
2022-06-15 06:04:00,131.7531801315719,273.88767599870727
2022-06-15 06:05:00,134.66369210403482,278.07719335844604
2022-06-15 06:06:00,137.58930670692303,282.2674627596184
2022-06-15 06:07:00,140.5296709690801,286.4584044563316
2022-06-15 06:08:00,143.4844386371028,290.6499386894671
2022-06-15 06:09:00,146.4532699972163,294.84198568874695
2022-06-15 06:10:00,149.43583170129315,299.0344656742269
2022-06-15 06:11:00,152.4317965971557,303.2272988575274
2022-06-15 06:12:00,155.44084356375348,307.42040544369416
2022-06-15 06:13:00,158.46265735031818,311.61370563251154
2022-06-15 06:14:00,161.49692842000024,315.8071196200649
2022-06-15 06:15:00,164.54335279765144,320.0005676001867
2022-06-15 06:16:00,167.60163192202785,324.1939697662666
2022-06-15 06:17:00,170.67147250143222,328.3872463121817
2022-06-15 06:18:00,173.75258637447237,332.5803174348054
2022-06-15 06:19:00,176.8446903732186,336.77310333437623
2022-06-15 06:20:00,179.94750619145447,340.96552421668724
2022-06-15 06:21:00,183.06076025603738,345.1575002943883
2022-06-15 06:22:00,186.18418360229322,349.34895178882283
2022-06-15 06:23:00,189.3175117524973,353.5397989312362
2022-06-15 06:24:00,192.4604845979572,357.7299619641728
2022-06-15 06:25:00,195.61284628487215,361.9193611434053
2022-06-15 06:26:00,198.77434510290917,366.10791673910177
2022-06-15 06:27:00,201.94473337746348,370.29554903763636
2022-06-15 06:28:00,205.12376736446888,374.4821783426513
2022-06-15 06:29:00,208.31120714894587,378.66772497704534
2022-06-15 06:30:00,211.506816546164,382.8521092845652
2022-06-15 06:31:00,214.7103630052551,387.03525163076563
2022-06-15 06:32:00,217.92161751620773,391.2170724048452
2022-06-15 06:33:00,221.14035451936473,395.3974920211692
2022-06-15 06:34:00,224.36635181760312,399.5764309208744
2022-06-15 06:35:00,227.59939049084545,403.7538095731837
2022-06-15 06:36:00,230.83925481314557,407.9295484768511
2022-06-15 06:37:00,234.08573217264598,412.1035681622038
2022-06-15 06:38:00,237.33861299288054,416.27578919190756
2022-06-15 06:39:00,240.59769065735844,420.4461321630398
2022-06-15 06:40:00,243.86276143563381,424.6145177082336
2022-06-15 06:41:00,247.13362441236615,428.78086649796444
2022-06-15 06:42:00,250.41008141694516,432.9450992408158
2022-06-15 06:43:00,253.6919369565651,437.1071366856818
2022-06-15 06:44:00,256.9789981509882,441.26689962358336
2022-06-15 06:45:00,260.27107466845666,445.4243088885515
2022-06-15 06:46:00,263.5679786642291,449.5792853595139
2022-06-15 06:47:00,266.8695247204295,453.7317499615892
2022-06-15 06:48:00,270.1755297880409,457.88162366790675
2022-06-15 06:49:00,273.4858131299841,462.02882750068795
2022-06-15 06:50:00,276.8001962663673,466.17328253301287
2022-06-15 06:51:00,280.11850292098427,470.3149098901663
2022-06-15 06:52:00,283.4405589699363,474.4536307517812
2022-06-15 06:53:00,286.76619239033664,478.5893663521311
2022-06-15 06:54:00,290.09523321215346,482.7220379826471
2022-06-15 06:55:00,293.4275134702844,486.8515669929381
2022-06-15 06:56:00,296.7628671585293,490.9778747924961
2022-06-15 06:57:00,300.1011301846019,495.1008828520657
2022-06-15 06:58:00,303.4421403265955,499.22051270523707
2022-06-15 06:59:00,306.78573719052076,503.3366859498418
2022-06-15 07:00:00,310.13176216919965,507.4493242495417
2022-06-15 07:01:00,313.4800584021869,511.5583493352534
2022-06-15 07:02:00,316.83047073668473,515.6636830064009
2022-06-15 07:03:00,320.18284569052264,519.7652471334125
2022-06-15 07:04:00,323.5370314142609,523.8629636577342
2022-06-15 07:05:00,326.89287765611414,527.9567545941505
2022-06-15 07:06:00,330.2502357273457,532.0465420324005
2022-06-15 07:07:00,333.6089584681118,536.1322481381712
2022-06-15 07:08:00,336.96890021499803,540.2137951550125
2022-06-15 07:09:00,340.3299167688731,544.2911054055223
2022-06-15 07:10:00,343.6918653639101,548.3641012928797
2022-06-15 07:11:00,347.0546046376826,552.432705302634
2022-06-15 07:12:00,350.4179946013611,556.4968400036101
2022-06-15 07:13:00,353.78189661157273,560.556428049844
2022-06-15 07:14:00,357.14617334227466,564.6113921815733
2022-06-15 07:15:00,360.51068875877843,568.661655227961
2022-06-15 07:16:00,363.8753080900193,572.7071401066925
2022-06-15 07:17:00,367.2398978041047,576.7477698267759
2022-06-15 07:18:00,370.6043255830776,580.7834674894953
2022-06-15 07:19:00,373.96846029905316,584.8141562902109
2022-06-15 07:20:00,377.3321719903411,588.8397595193536
2022-06-15 07:21:00,380.69533183896675,592.8602005643249
2022-06-15 07:22:00,384.0578121482906,596.8754029107768
2022-06-15 07:23:00,387.41948632127713,600.8852901439373
2022-06-15 07:24:00,390.7802288396431,604.889785950295
2022-06-15 07:25:00,394.13991524307676,608.8888141186698
2022-06-15 07:26:00,397.4984221101667,612.8822985427214
2022-06-15 07:27:00,400.85562703781534,616.8701632208956
2022-06-15 07:28:00,404.2114086230769,620.8523322587516
2022-06-15 07:29:00,407.5656464446856,624.8287298702552
2022-06-15 07:30:00,410.9182210453164,628.7992803793695
2022-06-15 07:31:00,414.26901391394745,632.7639082211947
2022-06-15 07:32:00,417.6179074691293,636.7225379436297
2022-06-15 07:33:00,420.9647850423718,640.6750942086361
2022-06-15 07:34:00,424.30953086239157,644.6215017939967
2022-06-15 07:35:00,427.65203003904264,648.5616855941945
2022-06-15 07:36:00,430.99216854851727,652.4955706222851
2022-06-15 07:37:00,434.32983321875633,656.4230820115973
2022-06-15 07:38:00,437.660258311166,660.344145016258
2022-06-15 07:39:00,440.9778683201031,664.2586850133359
2022-06-15 07:40:00,444.29278084288535,668.1666275039839
2022-06-15 07:41:00,447.6048850369293,672.0678981150966
2022-06-15 07:42:00,450.9140708551713,675.9624226002602
2022-06-15 07:43:00,454.220229033814,679.8501268418343
2022-06-15 07:44:00,457.5232510791866,683.7309368515929
2022-06-15 07:45:00,460.82302925618524,687.6047787728294
2022-06-15 07:46:00,464.1194565760776,691.4715788813392
2022-06-15 07:47:00,467.4124267849797,695.3312635868051
2022-06-15 07:48:00,470.70183435318705,699.1837594348943
2022-06-15 07:49:00,473.987574463375,703.0289931075486
2022-06-15 07:50:00,477.26954300047623,706.8668914250313
2022-06-15 07:51:00,480.5476365413805,710.6973813473695
2022-06-15 07:52:00,483.8217523446062,714.5203899754524
2022-06-15 07:53:00,487.091788340775,718.3358445527617
2022-06-15 07:54:00,490.357643122662,722.1436724662931
2022-06-15 07:55:00,493.6192159362857,725.9438012483993
2022-06-15 07:56:00,496.8764066717333,729.7361585780272
2022-06-15 07:57:00,500.1291158541277,733.5206722818245
2022-06-15 07:58:00,503.37724463547187,737.2972703359504
2022-06-15 07:59:00,506.62069478584255,741.065880866768
2022-06-15 08:00:00,509.8593686866533,744.8264321535767
2022-06-15 08:01:00,513.093169321929,748.5788526283677
2022-06-15 08:02:00,516.3220002721639,752.3230708780142
2022-06-15 08:03:00,519.5457657082519,756.0590156455844
2022-06-15 08:04:00,522.7643703862691,759.7866158315288
2022-06-15 08:05:00,525.9777196437634,763.5058004952488
2022-06-15 08:06:00,529.1857193971143,767.2164988563019
2022-06-15 08:07:00,532.388276140548,770.9186402957299
2022-06-15 08:08:00,535.5852969468821,774.6121543574468
2022-06-15 08:09:00,538.7766894700246,778.2969707496525
2022-06-15 08:10:00,541.9623619488,781.9730193457832
2022-06-15 08:11:00,545.142223213589,785.6402301869009
2022-06-15 08:12:00,548.3161826924264,789.298533481646
2022-06-15 08:13:00,551.4841504200831,792.947859608357
2022-06-15 08:14:00,554.6460370472422,796.5881391161557
2022-06-15 08:15:00,557.8017538507934,800.2193027266394
2022-06-15 08:16:00,560.9512127435949,803.8412813346647
2022-06-15 08:17:00,564.0943262849341,807.4540060100583
2022-06-15 08:18:00,567.2310076900097,811.0574079987199
2022-06-15 08:19:00,570.3611708389485,814.6514187240966
2022-06-15 08:20:00,573.4847302843125,818.2359697881589
2022-06-15 08:21:00,576.6016012578309,821.8109929730193
2022-06-15 08:22:00,579.7116996755643,825.3764202426031
2022-06-15 08:23:00,582.8149421403052,828.9321837429869
2022-06-15 08:24:00,585.9112459432904,832.4782158042111
2022-06-15 08:25:00,589.0005290637715,836.014448941752
2022-06-15 08:26:00,592.0827101661575,839.5408158574706
2022-06-15 08:27:00,595.1577085957365,843.0572494411405
2022-06-15 08:28:00,598.2254443719889,846.563682771387
2022-06-15 08:29:00,601.2858381808646,850.0600491175027
2022-06-15 08:30:00,604.3388113644021,853.5462819401813
2022-06-15 08:31:00,607.3842859094937,857.0223148930688
2022-06-15 08:32:00,610.4221844347248,860.488081823744
2022-06-15 08:33:00,613.4524301768878,863.9435167758619
2022-06-15 08:34:00,616.4749469746389,867.3885539891679
2022-06-15 08:35:00,619.4896592526652,870.8231279013282
2022-06-15 08:36:00,622.4964920048103,874.2471731493983
2022-06-15 08:37:00,625.495370776035,877.6606245706914
2022-06-15 08:38:00,628.486221644464,881.0634172042805
2022-06-15 08:39:00,631.4689712027787,884.4554862921116
2022-06-15 08:40:00,634.4435465394884,887.8367672801821
2022-06-15 08:41:00,637.4098752202776,891.2071958198453
2022-06-15 08:42:00,640.3678852695268,894.566707769224
2022-06-15 08:43:00,643.3175051514645,897.9152391939797
2022-06-15 08:44:00,646.2586637521167,901.2527263686359
2022-06-15 08:45:00,649.1912903623245,904.579105778749
2022-06-15 08:46:00,652.1153146590727,907.8943141204865
2022-06-15 08:47:00,655.0306666896587,911.1982883029646
2022-06-15 08:48:00,657.9372768552457,914.4909654491399
2022-06-15 08:49:00,660.8350758952643,917.7722828969505
2022-06-15 08:50:00,663.7239948726374,921.0421782006083
2022-06-15 08:51:00,666.6039651596437,924.300589131811
2022-06-15 08:52:00,669.4749184243017,927.5474536806979
2022-06-15 08:53:00,672.3367866180326,930.7827100574063
2022-06-15 08:54:00,675.189501963448,934.0062966928897
