times_utc,ghi_W/m2,eth_W/m2
2022-06-15 08:55:00,678.032996943172,937.2181522400278
2022-06-15 08:56:00,680.867204290251,940.4182155757303
2022-06-15 08:57:00,683.6920569774529,943.6064258007717
2022-06-15 08:58:00,686.5074882089028,946.7827222415659
2022-06-15 08:59:00,689.3134314121013,949.9470444514532
2022-06-15 09:00:00,692.1098202303842,953.0993322116866
2022-06-15 09:01:00,694.8965885163257,956.2395255326834
2022-06-15 09:02:00,697.6736703254962,959.3675646549004
2022-06-15 09:03:00,700.4409999113996,962.4833900502971
2022-06-15 09:04:00,703.1985117206563,965.5869424233475
2022-06-15 09:05:00,705.9461403887676,968.6781627120259
2022-06-15 09:06:00,708.6838207365563,971.7569920888669
2022-06-15 09:07:00,711.4114877679114,974.8233719629466
2022-06-15 09:08:00,714.1290766663765,977.8772439798047
2022-06-15 09:09:00,716.8365227936233,980.9185500230728
2022-06-15 09:10:00,719.5337616881345,983.9472322157211
2022-06-15 09:11:00,722.2207290640041,986.9632329209436
2022-06-15 09:12:00,724.8973608105279,989.9664947434513
2022-06-15 09:13:00,727.5635929917537,992.9569605302736
2022-06-15 09:14:00,730.2193618469772,995.9345733721943
2022-06-15 09:15:00,732.8646037909788,998.8992766045112
2022-06-15 09:16:00,735.4992554151579,1001.8510138084313
2022-06-15 09:17:00,738.123253488187,1004.7897288115715
2022-06-15 09:18:00,740.7365349584953,1007.7153656902768
2022-06-15 09:19:00,743.3390369545822,1010.6278687690578
2022-06-15 09:20:00,745.9306967878139,1013.5271826226976
2022-06-15 09:21:00,748.5114519543695,1016.413252077087
2022-06-15 09:22:00,751.0812401374653,1019.2860222101575
2022-06-15 09:23:00,753.6399992099798,1022.1454383530624
2022-06-15 09:24:00,756.1876672369995,1024.9914460910834
2022-06-15 09:25:00,758.7241824788289,1027.82399126489
2022-06-15 09:26:00,761.2494833936696,1030.643019971279
2022-06-15 09:27:00,763.7635086408648,1033.4484785644147
2022-06-15 09:28:00,766.266197083946,1036.2403136567289
2022-06-15 09:29:00,768.7574877938082,1039.0184721198443
2022-06-15 09:30:00,771.2373200526711,1041.7829010863654
2022-06-15 09:31:00,773.7056333563411,1044.533547949541
2022-06-15 09:32:00,776.1623674184801,1047.2703603652503
2022-06-15 09:33:00,778.6074621738485,1049.9932862527235
2022-06-15 09:34:00,781.0408577817809,1052.702273795482
2022-06-15 09:35:00,783.4624946297913,1055.3972714423942
2022-06-15 09:36:00,785.8723133371675,1058.0782279086966
2022-06-15 09:37:00,788.2702547584922,1060.7450921769087
2022-06-15 09:38:00,790.6562599871322,1063.3978134977103
2022-06-15 09:39:00,793.0302703589929,1066.0363413911086
2022-06-15 09:40:00,795.3922274557923,1068.6606256470554
2022-06-15 09:41:00,797.7420731093504,1071.2706163272894
2022-06-15 09:42:00,800.0797494040514,1073.866263765
2022-06-15 09:43:00,802.4051986810035,1076.4475185665572
2022-06-15 09:44:00,804.7183635415595,1079.014331612477
2022-06-15 09:45:00,807.0191868504135,1081.5666540579625
2022-06-15 09:46:00,809.3076117394769,1084.104437334341
2022-06-15 09:47:00,811.5835816107717,1086.6276331494453
2022-06-15 09:48:00,813.8470401402014,1089.1361934890122
2022-06-15 09:49:00,816.0979312805086,1091.6300706172185
2022-06-15 09:50:00,818.3361992647831,1094.1092170778666
2022-06-15 09:51:00,820.5617886092841,1096.5735856948495
2022-06-15 09:52:00,822.7746441175245,1099.0231295741326
2022-06-15 09:53:00,824.9747108821389,1101.4578021031768
2022-06-15 09:54:00,827.1619342887241,1103.8775569527534
2022-06-15 09:55:00,829.3362600186847,1106.2823480776292
2022-06-15 09:56:00,831.4976340522247,1108.672129717484
2022-06-15 09:57:00,833.6460026711006,1111.0468563976153
2022-06-15 09:58:00,835.781312461593,1113.4064829299425
2022-06-15 09:59:00,837.9035103173308,1115.750964413896
2022-06-15 10:00:00,840.0125434418949,1118.0802562371236
2022-06-15 10:01:00,842.1083593516643,1120.3943140765166
2022-06-15 10:02:00,844.1909058781018,1122.6930938986573
2022-06-15 10:03:00,846.260131171194,1124.9765519616708
2022-06-15 10:04:00,848.3159837008475,1127.2446448147232
2022-06-15 10:05:00,850.3584122600687,1129.4973292996935
2022-06-15 10:06:00,852.3873659670809,1131.7345625516552
2022-06-15 10:07:00,854.4027942679961,1133.9563020000314
2022-06-15 10:08:00,856.4046469387595,1136.1625053690063
2022-06-15 10:09:00,858.3928740876659,1138.3531306786135
2022-06-15 10:10:00,860.3674261574113,1140.5281362453693
2022-06-15 10:11:00,862.3282539274061,1142.687480683244
2022-06-15 10:12:00,864.2753085156706,1144.8311229042172
2022-06-15 10:13:00,866.2085413810955,1146.9590221192889
2022-06-15 10:14:00,868.1279043250927,1149.0711378388537
2022-06-15 10:15:00,870.0333494943574,1151.1674298744233
2022-06-15 10:16:00,871.9248293817136,1153.2478583381212
2022-06-15 10:17:00,873.8022968286709,1155.312383644275
2022-06-15 10:18:00,875.6657050270371,1157.3609665099293
2022-06-15 10:19:00,877.5150075207405,1159.3935679556507
2022-06-15 10:20:00,879.3501582074846,1161.4101493061885
2022-06-15 10:21:00,881.171111340507,1163.4106721912976
2022-06-15 10:22:00,882.9778215301383,1165.3950985463784
2022-06-15 10:23:00,884.7702437455443,1167.3633906133566
2022-06-15 10:24:00,886.5483333161145,1169.315510941217
2022-06-15 10:25:00,888.312045932892,1171.2514223866044
2022-06-15 10:26:00,890.0613376507113,1173.1710881153163
2022-06-15 10:27:00,891.7961648886875,1175.0744716018644
2022-06-15 10:28:00,893.5164844321938,1176.9615366308633
2022-06-15 10:29:00,895.2222534341336,1178.8322472975988
2022-06-15 10:30:00,896.9134294162683,1180.6865680087108
2022-06-15 10:31:00,898.589970270442,1182.524463482788
2022-06-15 10:32:00,900.2518342599833,1184.3458987511963
2022-06-15 10:33:00,901.8989800207207,1186.1508391585064
2022-06-15 10:34:00,903.5313665624631,1187.939250363468
2022-06-15 10:35:00,905.1489532698629,1189.7110983393306
2022-06-15 10:36:00,906.7516999036548,1191.46634937459
2022-06-15 10:37:00,908.3395666021653,1193.2049700741406
2022-06-15 10:38:00,909.9125138816074,1194.9269273589564
2022-06-15 10:39:00,911.470502637748,1196.6321884674678
2022-06-15 10:40:00,913.0134941465908,1198.320720955803
2022-06-15 10:41:00,914.5414500656681,1199.992492698733
2022-06-15 10:42:00,916.0543324347126,1201.647471889963
2022-06-15 10:43:00,917.5521036767409,1203.2856270428983
2022-06-15 10:44:00,919.0347265989155,1204.9069269911838
2022-06-15 10:45:00,920.5021643935868,1206.5113408894672
2022-06-15 10:46:00,921.9543806388751,1208.0988382136752
2022-06-15 10:47:00,923.3913392996803,1209.6693887617619
2022-06-15 10:48:00,924.8130047287311,1211.222962654601
2022-06-15 10:49:00,926.2193416669681,1212.7595303360013
2022-06-15 10:50:00,927.6103152443789,1214.2790625734
2022-06-15 10:51:00,928.985890981066,1215.7815304587477
2022-06-15 10:52:00,930.3460347877092,1217.2669054087546
2022-06-15 10:53:00,931.6907129663658,1218.7351591655329
2022-06-15 10:54:00,933.0198922111449,1220.1862637971092
2022-06-15 10:55:00,934.3335396089312,1221.620191698007
2022-06-15 10:56:00,935.6316226399915,1223.0369155897126
2022-06-15 10:57:00,936.9141091786414,1224.4364085212267
2022-06-15 10:58:00,938.1809674938897,1225.8186438695975
2022-06-15 10:59:00,939.4321662498476,1227.183595340191
2022-06-15 11:00:00,940.6676745069012,1228.5312369679004
2022-06-15 11:01:00,941.8874617214824,1229.8615431166565
2022-06-15 11:02:00,943.0914977471723,1231.1744884805782
2022-06-15 11:03:00,944.2797528350955,1232.470048084275
2022-06-15 11:04:00,945.4521976344519,1233.7481972833239
2022-06-15 11:05:00,946.6088031930065,1235.008911764711
2022-06-15 11:06:00,947.7495409576417,1236.252167547351
2022-06-15 11:07:00,948.8743827747809,1237.4779409824725
2022-06-15 11:08:00,949.983300890979,1238.6862087541956
2022-06-15 11:09:00,951.0762679532193,1239.8769478797992
2022-06-15 11:10:00,952.1532570094273,1241.0501357102091
2022-06-15 11:11:00,953.2142415091135,1242.2057499307261
2022-06-15 11:12:00,954.2591953034223,1243.3437685609367
2022-06-15 11:13:00,955.2880926457807,1244.4641699554613
2022-06-15 11:14:00,956.3009081922619,1245.5669328043077
2022-06-15 11:15:00,957.2976170019481,1246.6520361332489
2022-06-15 11:16:00,958.278194537301,1247.7194593042118
2022-06-15 11:17:00,959.242616664631,1248.7691820157863
2022-06-15 11:18:00,960.1908596542701,1249.8011843034085
2022-06-15 11:19:00,961.1229001811143,1250.8154465399596
2022-06-15 11:20:00,962.0387153247789,1251.8119494359373
2022-06-15 11:21:00,962.9382825699852,1252.7906740398805
2022-06-15 11:22:00,963.8215798070996,1253.7516017390371
2022-06-15 11:23:00,964.6885853320089,1254.6947142591516
2022-06-15 11:24:00,965.5392778467321,1255.619993665224
2022-06-15 11:25:00,966.3736364596075,1256.527422361727
2022-06-15 11:26:00,967.1916406855651,1257.4169830929397
2022-06-15 11:27:00,967.9932704464585,1258.2886589433433
2022-06-15 11:28:00,968.7785060711951,1259.1424333378088
2022-06-15 11:29:00,969.5473282960961,1259.978290042032
2022-06-15 11:30:00,970.299718265112,1260.7962131628185
2022-06-15 11:31:00,971.0356575299943,1261.596187148321
2022-06-15 11:32:00,971.7551280505381,1262.378196788345
2022-06-15 11:33:00,972.4581121949617,1263.1422272148889
2022-06-15 11:34:00,973.1445927398215,1263.8882639020096
2022-06-15 11:35:00,973.8145528703535,1264.6162926663283
2022-06-15 11:36:00,974.4679761807142,1265.3262996673461
2022-06-15 11:37:00,975.104846674041,1266.0182714075786
2022-06-15 11:38:00,975.7251487626988,1266.6921947329017
2022-06-15 11:39:00,976.328867268403,1267.3480568327598
2022-06-15 11:40:00,976.9159874223785,1267.9858452404214
2022-06-15 11:41:00,977.4864948655144,1268.6055478332285
2022-06-15 11:42:00,978.0403756484816,1269.2071528328106
2022-06-15 11:43:00,978.5776162318389,1269.7906488052902
2022-06-15 11:44:00,979.0982034861754,1270.356024661507
2022-06-15 11:45:00,979.6021246922975,1270.9032696573872
2022-06-15 11:46:00,980.08936754115,1271.4323733938472
2022-06-15 11:47:00,980.5599201340342,1271.9433258171955
2022-06-15 11:48:00,981.0137709826819,1272.4361172192976
2022-06-15 11:49:00,981.4509090093038,1272.9107382377274
2022-06-15 11:50:00,981.8713235466682,1273.3671798559546
2022-06-15 11:51:00,982.2750043381927,1273.8054334035478
2022-06-15 11:52:00,982.6619415379402,1274.2254905562747
2022-06-15 11:53:00,983.0321257107366,1274.6273433363342
2022-06-15 11:54:00,983.385547832163,1275.010984112451
2022-06-15 11:55:00,983.7221992886022,1275.3764056000168
2022-06-15 11:56:00,984.0420718773278,1275.7236008613602
2022-06-15 11:57:00,984.3451578064302,1276.0525633056625
2022-06-15 11:58:00,984.631449694898,1276.3632866892228
2022-06-15 11:59:00,984.9009405726416,1276.6557651155638
2022-06-15 12:00:00,985.1536238804722,1276.9299930355069
2022-06-15 12:01:00,985.38949347014,1277.1859652473147
2022-06-15 12:02:00,985.6085436043214,1277.4236768967646
2022-06-15 12:03:00,985.8107689566325,1277.643123477257
2022-06-15 12:04:00,985.996164611615,1277.8443008298834
2022-06-15 12:05:00,986.1647260647442,1278.0272051435188
2022-06-15 12:06:00,986.3164492224275,1278.1918329548766
2022-06-15 12:07:00,986.4513304019931,1278.3381811486386
2022-06-15 12:08:00,986.5693663316829,1278.466246957409
2022-06-15 12:09:00,986.6705541506556,1278.5760279618441
2022-06-15 12:10:00,986.7548914089696,1278.6675220906725
2022-06-15 12:11:00,986.82237606758,1278.740727620736
2022-06-15 12:12:00,986.8730064983383,1278.7956431770278
2022-06-15 12:13:00,986.9067814839802,1278.832267732712
2022-06-15 12:14:00,986.923700218124,1278.8506006091447
2022-06-15 12:15:00,986.9237623052693,1278.8506414758901
2022-06-15 12:16:00,986.9069677607911,1278.83239035072
2022-06-15 12:17:00,986.8733170109595,1278.7958475996218
2022-06-15 12:18:00,986.8228108928708,1278.7410139367826
2022-06-15 12:19:00,986.7554506545466,1278.667890424579
2022-06-15 12:20:00,986.6712379548743,1278.5764784735566
2022-06-15 12:21:00,986.5701748636288,1278.466779842409
2022-06-15 12:22:00,986.4522638614674,1278.3387966379312
2022-06-15 12:23:00,986.317507839942,1278.1925313149893
2022-06-15 12:24:00,986.1659101015,1278.027986676468
2022-06-15 12:25:00,985.9974743594976,1277.845165873227
2022-06-15 12:26:00,985.8122047381834,1277.6440724040208
2022-06-15 12:27:00,985.6101057727242,1277.4247101154526
2022-06-15 12:28:00,985.3911824092011,1277.1870832018963
2022-06-15 12:29:00,985.1554400046343,1276.9311962054248
2022-06-15 12:30:00,984.9028843268527,1276.6570540156547
2022-06-15 12:31:00,984.6335215546861,1276.3646618697596
2022-06-15 12:32:00,984.3473582778458,1276.054025352318
2022-06-15 12:33:00,984.0444014969103,1275.7251503951843
2022-06-15 12:34:00,983.724658623357,1275.3780432774286
2022-06-15 12:35:00,983.3881374794955,1275.0127106251603
2022-06-15 12:36:00,983.0348462984946,1274.6291594114562
2022-06-15 12:37:00,982.6647937242974,1274.227396956169
2022-06-15 12:38:00,982.2779888116434,1273.8074309258427
2022-06-15 12:39:00,981.8744410260097,1273.3692693335477
2022-06-15 12:40:00,981.4541602435918,1272.912920538737
2022-06-15 12:41:00,981.0171567510779,1272.438393246968
2022-06-15 12:42:00,980.5634412458978,1271.9456965099628
2022-06-15 12:43:00,980.093024835953,1271.4348397252845
2022-06-15 12:44:00,979.6059190395595,1270.9058326361555
2022-06-15 12:45:00,979.1021357854255,1270.3586853313325
2022-06-15 12:46:00,978.5816874125237,1269.7934082448712
2022-06-15 12:47:00,978.0445866700204,1269.2100121559513
2022-06-15 12:48:00,977.4908467171522,1268.6085081886495
2022-06-15 12:49:00,976.9204811231374,1267.988907811748
2022-06-15 12:50:00,976.3335038670436,1267.3512228385061
2022-06-15 12:51:00,975.7299293377362,1266.6954654264919
2022-06-15 12:52:00,975.1097723334555,1266.0216480771157
2022-06-15 12:53:00,974.473048062109,1265.3297836357522
2022-06-15 12:54:00,973.8197721408094,1264.6198852912357
2022-06-15 12:55:00,973.1499605958327,1263.8919665757137
2022-06-15 12:56:00,972.4636298624158,1263.14604136436
2022-06-15 12:57:00,971.7607967845677,1262.3821238750909
2022-06-15 12:58:00,971.0414786149034,1261.600228668322
2022-06-15 12:59:00,970.3056930144694,1260.80037064671
2022-06-15 13:00:00,969.5534580524627,1259.9825650547882
2022-06-15 13:01:00,968.7847922061185,1259.146827478785
2022-06-15 13:02:00,967.999714360511,1258.2931738463308
2022-06-15 13:03:00,967.1982438079744,1257.4216204258498
2022-06-15 13:04:00,966.3804002484039,1256.5321838267341
2022-06-15 13:05:00,965.5462037886666,1255.6248809987248
2022-06-15 13:06:00,964.6956749423914,1254.6997292316275
2022-06-15 13:07:00,963.8288346297693,1253.7567461550534
2022-06-15 13:08:00,962.9457041771929,1252.7959497379982
2022-06-15 13:09:00,962.0463053169849,1251.8173582885088
2022-06-15 13:10:00,961.1306601872126,1250.8209904534651
2022-06-15 13:11:00,960.1987913312134,1249.8068652180336
2022-06-15 13:12:00,959.2507216973863,1248.7750019054272
2022-06-15 13:13:00,958.286474638833,1247.7254201764995
2022-06-15 13:14:00,957.3060739131815,1246.658140029529
2022-06-15 13:15:00,956.3095436816867,1245.5731817993037
2022-06-15 13:16:00,955.2969085096288,1244.4705661574556
2022-06-15 13:17:00,954.2681933654899,1243.3503141116366
2022-06-15 13:18:00,953.2234236206455,1242.2124470051822
2022-06-15 13:19:00,952.162625049008,1241.0569865167377
2022-06-15 13:20:00,951.085823826636,1239.883954659859
2022-06-15 13:21:00,949.9930465313046,1238.6933737825761
2022-06-15 13:22:00,948.8843201420254,1237.4852665669064
2022-06-15 13:23:00,947.7596720387364,1236.2596560285604
2022-06-15 13:24:00,946.6191300017296,1235.0165655163707
2022-06-15 13:25:00,945.4627222113525,1233.7560187120107
2022-06-15 13:26:00,944.29047724706,1232.4780396290932
2022-06-15 13:27:00,943.1024240876645,1231.182652613417
2022-06-15 13:28:00,941.8985921103075,1229.8698823419984
2022-06-15 13:29:00,940.6790110901006,1228.5397538227571
2022-06-15 13:30:00,939.4437111995569,1227.192292393995
2022-06-15 13:31:00,938.1927230081171,1225.827523723997
2022-06-15 13:32:00,936.9260774814802,1224.4454738104173
2022-06-15 13:33:00,935.6438059811201,1223.0461689798924
2022-06-15 13:34:00,934.3459402636261,1221.6296358874595
2022-06-15 13:35:00,933.032512480188,1220.1959015161553
2022-06-15 13:36:00,931.7035551760118,1218.74499317653
2022-06-15 13:37:00,930.3591012891407,1217.2769385056051
2022-06-15 13:38:00,928.9991841506799,1215.7917654672165
2022-06-15 13:39:00,927.623837483497,1214.289502350868
2022-06-15 13:40:00,926.2330954017309,1212.7701777714046
2022-06-15 13:41:00,924.8269924100027,1211.2338206683828
2022-06-15 13:42:00,923.4055634027723,1209.6804603056241
2022-06-15 13:43:00,921.9688436634412,1208.1101262705047
2022-06-15 13:44:00,920.5168688637525,1206.522848473582
2022-06-15 13:45:00,919.0496750628046,1204.9186571478222
2022-06-15 13:46:00,917.5672987063913,1203.297582848202
2022-06-15 13:47:00,916.0697766262574,1201.6596564512129
2022-06-15 13:48:00,914.5571460385368,1200.0049091535843
2022-06-15 13:49:00,913.0294445438658,1198.3333724726845
2022-06-15 13:50:00,911.4867101259407,1196.6450782454083
2022-06-15 13:51:00,909.9289811505038,1194.9400586274749
2022-06-15 13:52:00,908.356296364591,1193.2183460930487
2022-06-15 13:53:00,906.7686948953592,1191.479973433922
2022-06-15 13:54:00,905.1662162492869,1189.724973759132
2022-06-15 13:55:00,903.5489003109094,1187.95338049409
2022-06-15 13:56:00,901.9167873418851,1186.1652273801017
2022-06-15 13:57:00,900.2699179798159,1184.3605484736433
2022-06-15 13:58:00,898.6083332371288,1182.5393781457278
2022-06-15 13:59:00,896.9320745001764,1180.7017510815292
2022-06-15 14:00:00,895.2411835270798,1178.8477022787365
2022-06-15 14:01:00,893.5357024478988,1176.9772670483178
2022-06-15 14:02:00,891.8156737624172,1175.0904810128754
2022-06-15 14:03:00,890.081140339111,1173.1873801062409
2022-06-15 14:04:00,888.3321454137927,1171.2680005727623
2022-06-15 14:05:00,886.5687325882761,1169.3323789666517
2022-06-15 14:06:00,884.7909458289502,1167.3805521512634
2022-06-15 14:07:00,882.9988294653056,1165.4125572983583
2022-06-15 14:08:00,881.1924281885179,1163.4284318874625
2022-06-15 14:09:00,879.3717870498906,1161.4282137051132
2022-06-15 14:10:00,877.5369514595164,1159.4119408443635
2022-06-15 14:11:00,875.687967183809,1157.3796517031667
2022-06-15 14:12:00,873.8248803451734,1155.3313849849915
2022-06-15 14:13:00,871.9477374194646,1153.2671796972022
2022-06-15 14:14:00,870.0565852344648,1151.187075150526
2022-06-15 14:15:00,868.151470968074,1149.0911109582626
2022-06-15 14:16:00,866.2324421465539,1146.979327035594
2022-06-15 14:17:00,864.2995466426812,1144.8517635988433
2022-06-15 14:18:00,862.3528326737005,1142.7084611645523
2022-06-15 14:19:00,860.3923487995551,1140.5494605489184
2022-06-15 14:20:00,858.418143920813,1138.3748028669395
2022-06-15 14:21:00,856.4302672767384,1136.1845295317503
2022-06-15 14:22:00,854.4287684424378,1133.9786822530727
2022-06-15 14:23:00,852.4136973279367,1131.7573030376798
2022-06-15 14:24:00,850.3851041752155,1129.5204341878195
2022-06-15 14:25:00,848.3430395559731,1127.2681183004183
2022-06-15 14:26:00,846.2875543695313,1125.0003982665028
2022-06-15 14:27:00,844.2186998403552,1122.717317270251
2022-06-15 14:28:00,842.1365275157046,1120.4189187882432
2022-06-15 14:29:00,840.0410892630032,1118.105246588454
2022-06-15 14:30:00,837.9324372676334,1115.7763447297673
2022-06-15 14:31:00,835.8106240299416,1113.4322575606773
2022-06-15 14:32:00,833.6757023632565,1111.0730297191403
2022-06-15 14:33:00,831.5277253899621,1108.6987061304205
2022-06-15 14:34:00,829.3667465403073,1106.3093320078474
2022-06-15 14:35:00,827.1928195486821,1103.9049528509925
2022-06-15 14:36:00,825.0059984509435,1101.4856144449777
2022-06-15 14:37:00,822.8063375815066,1099.0513628595952
2022-06-15 14:38:00,820.5938915704792,1096.602244448529
2022-06-15 14:39:00,818.3687153405699,1094.1383058483818
2022-06-15 14:40:00,816.1308641039943,1091.6595939777408
2022-06-15 14:41:00,813.8803933595899,1089.1661560365394
2022-06-15 14:42:00,811.6173588892726,1086.6580395047317
2022-06-15 14:43:00,809.3418167552704,1084.1352921418736
2022-06-15 14:44:00,807.0538232967775,1081.5979619860966
2022-06-15 14:45:00,804.7534351257208,1079.0460973522202
2022-06-15 14:46:00,802.4407091251519,1076.4797468326562
2022-06-15 14:47:00,800.1157024445197,1073.898959295053
2022-06-15 14:48:00,797.7784724967936,1071.303783881949
2022-06-15 14:49:00,795.4290769548495,1068.6942700096572
2022-06-15 14:50:00,793.0675737479827,1066.070467367318
2022-06-15 14:51:00,790.694021058506,1063.432425916076
2022-06-15 14:52:00,788.308477318205,1060.7801958881098
2022-06-15 14:53:00,785.9110012045801,1058.113827785451
2022-06-15 14:54:00,783.5016516375792,1055.433372379352
2022-06-15 14:55:00,781.0804877761766,1052.738880709474
2022-06-15 14:56:00,778.647569013516,1050.03040408155
2022-06-15 14:57:00,776.2029549752287,1047.3079940684204
2022-06-15 14:58:00,773.7467055148084,1044.5717025079296
2022-06-15 14:59:00,771.2788807100322,1041.8215815018834
2022-06-15 15:00:00,768.7995408598151,1039.05768341547
2022-06-15 15:01:00,766.308746480385,1036.2800608758853
2022-06-15 15:02:00,763.8065583022236,1033.4887667717508
2022-06-15 15:03:00,761.2930372661638,1030.6838542515327
2022-06-15 15:04:00,758.7682445206199,1027.865376723142
2022-06-15 15:05:00,756.2322414180228,1025.0333878525637
2022-06-15 15:06:00,753.685089511976,1022.1879415631689
2022-06-15 15:07:00,751.1268505531712,1019.3290920336011
2022-06-15 15:08:00,748.5575864879223,1016.4568936983021
2022-06-15 15:09:00,745.9773594545304,1013.571401245622
2022-06-15 15:10:00,743.3862317807375,1010.672669616899
2022-06-15 15:11:00,740.7842659810856,1007.7607540052655
2022-06-15 15:12:00,738.1715247548286,1004.8357098548745
2022-06-15 15:13:00,735.5480709837052,1001.8975928597391
2022-06-15 15:14:00,732.9139677299197,998.9464589625699
2022-06-15 15:15:00,730.2692782344891,995.9823643537458
2022-06-15 15:16:00,727.6140659158951,993.0053654703469
2022-06-15 15:17:00,724.9483943692502,990.0155189954262
2022-06-15 15:18:00,722.2723273639515,987.0128818553295
